frame,25px_sum,25px_mean,10px_sum,10px_mean
702,23808,952.32,10560,1056.0
703,24752,990.08,11920,1192.0
704,20816,832.64,9088,908.8
705,22640,905.6,10336,1033.6
706,22608,904.32,10048,1004.8
707,22016,880.64,9456,945.6
708,24464,978.56,10768,1076.8
709,28928,1157.12,14960,1496.0
710,24896,995.84,11760,1176.0
711,28224,1128.96,13792,1379.2
712,32736,1309.44,17472,1747.2
713,29440,1177.6,15088,1508.8
714,20656,826.24,8704,870.4
715,19024,760.96,8000,800.0
716,0,nan,0,nan
717,0,nan,0,nan
718,20064,802.56,8480,848.0
719,22192,887.68,9600,960.0
720,24432,977.28,11184,1118.4
721,20224,808.96,8608,860.8
722,20720,828.8,8832,883.2
723,20416,816.64,8672,867.2
724,0,nan,0,nan
725,27200,1088.0,13808,1380.8
726,23264,930.56,10176,1017.6
727,19952,798.08,8320,832.0
728,21024,840.96,9008,900.8
729,21120,844.8,9200,920.0
730,23856,954.24,10400,1040.0
731,29360,1174.4,14272,1427.2
732,32896,1315.84,15904,1590.4
733,31104,1244.16,16016,1601.6
734,31472,1258.88,16208,1620.8
735,35504,1420.16,19264,1926.4
736,29568,1182.72,15696,1569.6
737,25008,1000.32,11328,1132.8
738,28976,1159.04,14400,1440.0
739,23520,940.8,11024,1102.4
740,23056,922.24,10928,1092.8
741,23072,922.88,10944,1094.4
742,26448,1057.92,13952,1395.2
743,25344,1013.76,13216,1321.6
744,24848,993.92,11488,1148.8
745,23376,935.04,11024,1102.4
746,25360,1014.4,12576,1257.6
747,27392,1095.68,14528,1452.8
748,25328,1013.12,11968,1196.8
749,26800,1072.0,13216,1321.6
750,24096,963.84,11328,1132.8
751,26672,1066.88,12928,1292.8
752,0,nan,0,nan
753,26944,1077.76,14432,1443.2
754,0,nan,0,nan
755,21136,845.44,9536,953.6
756,20224,808.96,8848,884.8
757,21728,869.12,9808,980.8
758,22240,889.6,9904,990.4
759,20592,823.68,8784,878.4
760,21536,861.44,9328,932.8
761,21248,849.92,9184,918.4
762,22272,890.88,10176,1017.6
763,24720,988.8,11728,1172.8
764,23520,940.8,11664,1166.4
765,24832,993.28,11840,1184.0
766,0,nan,0,nan
767,23856,954.24,11360,1136.0
768,21616,864.64,9664,966.4
769,18656,746.24,8048,804.8
770,18352,734.08,7792,779.2
771,17536,701.44,7520,752.0
772,0,nan,0,nan
773,0,nan,0,nan
774,18416,736.64,7872,787.2
775,20016,800.64,8576,857.6
776,21632,865.28,9568,956.8
777,20960,838.4,9088,908.8
778,21920,876.8,9584,958.4
779,22912,916.48,10528,1052.8
780,22528,901.12,10432,1043.2
781,26096,1043.84,13088,1308.8
782,22640,905.6,10000,1000.0
783,22848,913.92,10464,1046.4
784,22928,917.12,10640,1064.0
785,21904,876.16,9616,961.6
786,25600,1024.0,12800,1280.0
787,23744,949.76,11120,1112.0
788,20528,821.12,8880,888.0
789,21040,841.6,9232,923.2
790,24720,988.8,10736,1073.6
791,21024,840.96,9184,918.4
792,21392,855.68,9376,937.6
793,22832,913.28,10208,1020.8
794,22176,887.04,9872,987.2
795,25248,1009.92,12176,1217.6
796,24720,988.8,11184,1118.4
797,22160,886.4,9600,960.0
798,20896,835.84,8864,886.4
799,24048,961.92,10720,1072.0
800,22752,910.08,9808,980.8
801,25456,1018.24,12048,1204.8
802,24432,977.28,11488,1148.8
803,25120,1004.8,11776,1177.6
804,19536,781.44,8304,830.4
805,24000,960.0,11600,1160.0
806,23632,945.28,11472,1147.2
807,20432,817.28,9024,902.4
808,22224,888.96,10000,1000.0
809,19568,782.72,8272,827.2
810,0,nan,0,nan
811,19360,774.4,8064,806.4
812,19248,769.92,8096,809.6
813,19680,787.2,8288,828.8
814,20240,809.6,8448,844.8
815,21200,848.0,8896,889.6
816,20080,803.2,8688,868.8
817,23776,951.04,10992,1099.2
818,23520,940.8,10736,1073.6
819,22336,893.44,9520,952.0
820,20992,839.68,8960,896.0
821,22560,902.4,9552,955.2
822,22368,894.72,9584,958.4
823,23472,938.88,10128,1012.8
824,22576,903.04,10112,1011.2
825,22624,904.96,10112,1011.2
826,20880,835.2,9024,902.4
827,25216,1008.64,12448,1244.8
828,22400,896.0,10000,1000.0
829,22192,887.68,10160,1016.0
830,22816,912.64,10928,1092.8
831,22816,912.64,11008,1100.8
832,21552,862.08,9664,966.4
833,22128,885.12,9744,974.4
834,19504,780.16,8320,832.0
835,19760,790.4,8512,851.2
836,20880,835.2,8640,864.0
837,21840,873.6,9152,915.2
838,23168,926.72,10048,1004.8
839,21600,864.0,9232,923.2
840,20048,801.92,8672,867.2
841,20192,807.68,8800,880.0
842,19168,766.72,8304,830.4
843,20768,830.72,8608,860.8
844,23632,945.28,10080,1008.0
845,24272,970.88,11280,1128.0
846,23392,935.68,10352,1035.2
847,24848,993.92,11424,1142.4
848,27728,1109.12,12944,1294.4
849,24128,965.12,11456,1145.6
850,26880,1075.2,13728,1372.8
851,25488,1019.52,11856,1185.6
852,0,nan,0,nan
853,21920,876.8,9360,936.0
854,23360,934.4,10304,1030.4
855,22848,913.92,9488,948.8
856,28208,1128.32,13616,1361.6
857,25728,1029.12,12288,1228.8
858,33536,1341.44,17536,1753.6
859,36848,1473.92,20512,2051.2
860,23408,936.32,10112,1011.2
861,25888,1035.52,12576,1257.6
862,28512,1140.48,14880,1488.0
863,0,nan,0,nan
864,34288,1371.52,19072,1907.2
865,40096,1603.84,24752,2475.2
866,0,nan,0,nan
867,25520,1020.8,12512,1251.2
868,32832,1313.28,16784,1678.4
869,24000,960.0,10384,1038.4
870,29360,1174.4,15072,1507.2
871,29744,1189.76,15184,1518.4
872,29648,1185.92,14976,1497.6
873,29056,1162.24,14752,1475.2
874,21440,857.6,9376,937.6
875,19872,794.88,8528,852.8
