timestamp,X_motor,Y_motor,X_centroid,Y_centroid
14:59:14.090905,23636.573250,24843.009750,23368.574250,21504.352125
14:59:14.191890,23636.573250,24843.009750,23368.574250,21504.352125
14:59:14.292617,23635.763625,24841.628625,23368.574250,21504.352125
14:59:14.401908,23623.714500,24839.771250,23368.574250,21504.352125
14:59:14.494332,23608.760250,24837.771000,23368.574250,21504.352125
14:59:14.591093,23593.329750,24836.104125,23368.574250,21504.352125
14:59:14.687859,23578.613625,24834.723000,23368.574250,21504.352125
14:59:14.784246,23563.516500,24833.294250,23368.574250,21504.352125
14:59:14.880087,23548.419375,24831.865500,23368.574250,21504.352125
14:59:14.990940,23533.131750,24829.055625,23368.574250,21504.352125
14:59:15.100880,23517.272625,24826.674375,23368.574250,21504.352125
14:59:15.193117,23501.842125,24825.293250,23368.574250,21504.352125
14:59:15.290580,23486.364000,24828.007875,23368.574250,21504.352125
14:59:15.386475,23471.505000,24834.913500,23368.574250,21504.352125
14:59:15.483359,23456.312625,24841.676250,23368.574250,21504.352125
14:59:15.578353,23441.263125,24848.391375,23368.574250,21504.352125
14:59:15.691779,23426.023125,24854.820750,23368.574250,21504.352125
14:59:15.791063,23410.354500,24860.821500,23368.574250,21504.352125
14:59:15.890917,23395.543125,24865.869750,23368.574250,21504.352125
14:59:15.990817,23380.779375,24870.584625,23368.574250,21504.352125
14:59:16.101790,23365.920375,24875.966250,23368.574250,21504.352125
14:59:16.196783,23349.346875,24881.157375,23368.574250,21504.352125
14:59:16.294519,23334.345000,24886.300875,23368.574250,21504.352125
14:59:16.392434,23319.152625,24891.206250,23368.574250,21504.352125
14:59:16.487296,23304.103125,24896.016375,23368.574250,21504.352125
14:59:16.584280,23288.434500,24900.826500,23368.574250,21504.352125
14:59:16.681332,23272.813500,24905.255625,23368.574250,21504.352125
14:59:16.776853,23257.192500,24910.161000,23368.574250,21504.352125
14:59:16.890415,23241.428625,24914.875875,23368.574250,21504.352125
14:59:17.000481,23225.188500,24919.590750,23368.574250,21504.352125
14:59:17.097795,23208.376875,24924.353250,23368.574250,21504.352125
14:59:17.194588,23193.232125,24928.068000,23368.574250,21504.352125
14:59:17.290047,23178.420750,24931.782750,23368.574250,21504.352125
14:59:17.386934,23162.799750,24935.545125,23368.574250,21504.352125
14:59:17.483803,23147.274000,24939.307500,23368.574250,21504.352125
14:59:17.579118,23131.510125,24943.260375,23368.574250,21504.352125
14:59:17.675953,23115.841500,24947.118000,23368.574250,21504.352125
14:59:17.799003,23099.791875,24952.880625,23368.574250,21504.352125
14:59:17.893436,23084.504250,24957.024000,23368.574250,21504.352125
14:59:17.991735,23068.788000,24961.881750,23368.574250,21504.352125
14:59:18.092628,23053.214625,24966.644250,23368.574250,21504.352125
14:59:18.191552,23038.117500,24971.168625,23368.574250,21504.352125
14:59:18.291567,23022.782250,24976.359750,23368.574250,21504.352125
14:59:18.392907,23007.542250,24982.170000,23368.574250,21504.352125
14:59:18.492247,22992.111750,24987.885000,23368.574250,21504.352125
14:59:18.601073,22976.586000,24993.647625,23368.574250,21504.352125
14:59:18.695844,22961.060250,24998.791125,23368.574250,21504.352125
14:59:18.793380,22945.058250,25004.172750,23368.574250,21504.352125
14:59:18.889691,22929.913500,25005.696750,23368.574250,21504.352125
14:59:18.992079,22918.626375,25005.411000,23368.574250,21504.352125
14:59:19.092350,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.196281,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.293729,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.392022,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.493085,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.591417,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.692724,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.793159,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.892194,22918.054875,25005.411000,23368.574250,21504.352125
14:59:19.993949,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.091903,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.192238,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.291088,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.392474,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.491818,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.592937,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.691693,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.792796,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.894270,22918.054875,25005.411000,23368.574250,21504.352125
14:59:20.993305,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.093598,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.193068,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.291622,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.392911,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.491874,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.591657,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.693149,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.795071,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.892979,22918.054875,25005.411000,23368.574250,21504.352125
14:59:21.991861,22918.054875,25005.411000,23368.574250,21504.352125
14:59:22.094157,22918.054875,25005.411000,23368.574250,21504.352125
14:59:22.192111,22918.054875,25005.411000,23368.574250,21504.352125
14:59:22.293015,22918.054875,25005.411000,23368.574250,21504.352125
14:59:22.392928,22918.054875,25005.411000,23368.574250,21504.352125
14:59:22.492856,22918.054875,25005.411000,23368.574250,21504.352125
14:59:22.594079,22918.054875,25005.411000,23368.574250,21504.352125
14:59:22.691665,22916.245125,25008.697125,23368.574250,21504.352125
14:59:22.788594,22907.244000,25025.508750,23368.574250,21504.352125
14:59:22.885466,22896.957000,25046.844750,23368.574250,21504.352125
14:59:22.982932,22886.765250,25068.847500,23368.574250,21504.352125
14:59:23.079370,22876.573500,25091.231250,23368.574250,21504.352125
14:59:23.192726,22866.238875,25116.996375,23368.574250,21504.352125
14:59:23.302122,22855.285125,25142.380500,23368.574250,21504.352125
14:59:23.398764,22844.331375,25163.954625,23368.574250,21504.352125
14:59:23.495521,22834.425375,25184.385750,23368.574250,21504.352125
14:59:23.590938,22824.519375,25203.864375,23368.574250,21504.352125
14:59:23.688078,22814.375250,25223.295375,23368.574250,21504.352125
14:59:23.783651,22804.135875,25241.964375,23368.574250,21504.352125
14:59:23.878557,22793.801250,25258.109250,23368.574250,21504.352125
14:59:23.993999,22784.181000,25271.682375,23368.574250,21504.352125
14:59:24.093567,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.192319,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.293229,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.395639,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.493896,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.593796,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.693725,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.794592,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.894546,22782.799875,25272.730125,23368.574250,21504.352125
14:59:24.993346,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.093853,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.195102,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.294016,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.395439,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.505919,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.605751,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.694198,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.792448,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.893445,22782.799875,25272.730125,23368.574250,21504.352125
14:59:25.994578,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.093183,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.193033,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.294606,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.394921,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.494088,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.595852,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.695324,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.795330,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.896415,22782.799875,25272.730125,23368.574250,21504.352125
14:59:26.997120,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.095462,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.194037,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.293940,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.393354,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.493639,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.597252,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.695116,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.794424,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.894857,22782.799875,25272.730125,23368.574250,21504.352125
14:59:27.995179,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.095062,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.195510,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.295362,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.394319,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.494578,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.594652,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.694406,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.794880,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.895163,22782.799875,25272.730125,23368.574250,21504.352125
14:59:28.995711,22782.799875,25272.730125,23368.574250,21504.352125
14:59:29.094994,22782.799875,25272.730125,23368.574250,21504.352125
14:59:29.194454,22782.799875,25272.730125,23368.574250,21504.352125
14:59:29.295296,22782.799875,25272.730125,23368.574250,21504.352125
14:59:29.395243,22782.799875,25272.730125,23368.574250,21504.352125
14:59:29.494650,22780.990125,25276.206750,23368.574250,21504.352125
14:59:29.590464,22771.655625,25288.303500,23368.574250,21504.352125
14:59:29.686955,22762.178250,25301.019375,23368.574250,21504.352125
14:59:29.796575,22752.939000,25313.354250,23368.574250,21504.352125
14:59:29.895078,22751.462625,25314.640125,23368.574250,21504.352125
14:59:29.994910,22751.462625,25314.640125,23368.574250,21504.352125
14:59:30.093814,22751.462625,25314.640125,23368.574250,21504.352125
14:59:30.194353,22751.462625,25314.640125,23368.574250,21504.352125
14:59:30.294763,22751.462625,25314.640125,23368.574250,21504.352125
14:59:30.396502,22751.462625,25314.640125,23368.574250,21504.352125
14:59:30.495890,22751.462625,25314.640125,23368.574250,21504.352125
14:59:30.594900,22751.462625,25314.640125,23368.574250,21504.352125
14:59:30.705861,22750.510125,25317.688125,23368.574250,21504.352125
14:59:30.797825,22742.747250,25332.832875,23368.574250,21504.352125
14:59:30.894186,22734.365250,25352.597250,23368.574250,21504.352125
14:59:30.989019,22725.602250,25373.647500,23368.574250,21504.352125
14:59:31.083777,22716.791625,25394.935875,23368.574250,21504.352125
14:59:31.180587,22708.076250,25415.795625,23368.574250,21504.352125
14:59:31.299067,22699.218000,25440.798750,23368.574250,21504.352125
14:59:31.395950,22690.216875,25461.277500,23368.574250,21504.352125
14:59:31.506742,22681.692000,25485.613875,23368.574250,21504.352125
14:59:31.604694,22672.262250,25507.473750,23368.574250,21504.352125
14:59:31.699044,22664.499375,25528.476375,23368.574250,21504.352125
14:59:31.795954,22655.498250,25550.336250,23368.574250,21504.352125
14:59:31.891867,22646.878125,25571.624625,23368.574250,21504.352125
14:59:31.989700,22638.353250,25591.817625,23368.574250,21504.352125
14:59:32.086710,22629.542625,25612.725000,23368.574250,21504.352125
14:59:32.183533,22620.922500,25632.965625,23368.574250,21504.352125
14:59:32.294387,22612.064250,25655.492250,23368.574250,21504.352125
14:59:32.403510,22602.634500,25678.304625,23368.574250,21504.352125
14:59:32.500770,22593.633375,25698.735750,23368.574250,21504.352125
14:59:32.597125,22585.108500,25717.595250,23368.574250,21504.352125
14:59:32.692960,22576.678875,25736.311875,23368.574250,21504.352125
14:59:32.791885,22567.915875,25755.981000,23368.574250,21504.352125
14:59:32.886986,22559.200500,25775.364375,23368.574250,21504.352125
14:59:32.983750,22550.389875,25794.081000,23368.574250,21504.352125
14:59:33.096241,22541.674500,25815.417000,23368.574250,21504.352125
14:59:33.207063,22532.340000,25837.657875,23368.574250,21504.352125
14:59:33.303767,22522.815000,25857.708000,23368.574250,21504.352125
14:59:33.400255,22514.528250,25876.805625,23368.574250,21504.352125
14:59:33.496880,22508.051250,25895.331750,23368.574250,21504.352125
14:59:33.594816,22502.050500,25914.096000,23368.574250,21504.352125
14:59:33.690648,22496.240250,25930.050375,23368.574250,21504.352125
14:59:33.785763,22491.049125,25945.385625,23368.574250,21504.352125
14:59:33.881107,22485.858000,25960.006500,23368.574250,21504.352125
14:59:33.999860,22480.714500,25978.104000,23368.574250,21504.352125
14:59:34.096559,22475.332875,25993.201125,23368.574250,21504.352125
14:59:34.196314,22470.332250,26008.631625,23368.574250,21504.352125
14:59:34.298785,22465.617375,26023.776375,23368.574250,21504.352125
14:59:34.396890,22461.140625,26038.349625,23368.574250,21504.352125
14:59:34.496142,22456.378125,26053.399125,23368.574250,21504.352125
14:59:34.595742,22452.711000,26066.115000,23368.574250,21504.352125
14:59:34.696221,22452.711000,26067.591375,23368.574250,21504.352125
14:59:34.796588,22452.711000,26067.591375,23368.574250,21504.352125
14:59:34.895519,22452.711000,26067.591375,23368.574250,21504.352125
14:59:34.996377,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.096297,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.196248,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.297068,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.396027,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.497367,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.597015,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.700722,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.796606,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.896608,22452.711000,26067.591375,23368.574250,21504.352125
14:59:35.998412,22452.711000,26067.591375,23368.574250,21504.352125
14:59:36.098854,22452.711000,26067.591375,23368.574250,21504.352125
14:59:36.195588,22452.711000,26067.591375,23368.574250,21504.352125
14:59:36.297674,22452.711000,26067.591375,23368.574250,21504.352125
14:59:36.396270,22452.711000,26067.591375,23368.574250,21504.352125
14:59:36.496306,22452.711000,26067.591375,23368.574250,21504.352125
14:59:36.599963,22452.711000,26067.591375,17077.479000,16996.887375
14:59:36.704732,22450.853625,26064.114750,17075.621625,16993.410750
14:59:36.804349,22436.328000,26047.017375,17397.048000,16976.313375
14:59:36.904773,22409.086500,26018.442375,17201.830500,18291.546375
14:59:37.002765,22381.559250,25989.343500,18014.183250,18934.351500
14:59:37.104044,22353.508125,25960.339875,16810.300125,26464.267875
14:59:37.203103,22328.743125,25934.146125,17457.439125,27277.954125
14:59:37.303592,22299.549000,25921.954125,18100.149000,27937.666125
14:59:37.405972,22273.402875,25924.430625,18913.882875,27940.142625
14:59:37.504617,22249.685625,25939.813500,19730.045625,27619.573500
14:59:37.602074,22228.968750,25953.529500,20213.256750,27297.337500
14:59:37.705872,22212.252375,25965.912000,20700.468375,26973.768000
14:59:37.801948,22198.631625,25975.198875,21190.775625,26647.102875
14:59:37.904260,22187.058750,25983.009375,21515.154750,26318.961375
14:59:38.007456,22180.057875,25986.771750,21676.129875,26154.747750
14:59:38.106114,22174.771500,25988.772000,21838.819500,25988.772000
14:59:38.206235,22170.390000,25988.772000,22002.414000,25988.772000
14:59:38.304749,22167.675375,25988.772000,22167.675375,25820.796000
14:59:38.406611,22167.389625,25987.200375,22167.389625,25987.200375
14:59:38.505384,22167.389625,25987.200375,22167.389625,25987.200375
14:59:38.605083,22167.389625,25987.200375,19311.797625,26491.128375
14:59:38.704836,22165.818000,25990.343625,16118.682000,26998.199625
14:59:38.807417,22151.911500,25996.201500,16104.775500,27004.057500
14:59:38.917331,22122.098250,26007.298125,16578.890250,26847.178125
14:59:39.012559,22094.190000,26013.584625,17054.910000,26685.488625
14:59:39.109802,22067.091375,26021.061750,17867.691375,26357.013750
14:59:39.208358,22037.182875,26025.395625,18509.686875,26193.371625
14:59:39.306475,22014.656250,26027.205375,18991.088250,26027.205375
14:59:39.404005,21993.606000,26027.205375,19138.014000,26027.205375
14:59:39.506719,21974.032125,26027.205375,19622.368125,26027.205375
14:59:39.606078,21955.458375,26027.205375,20107.722375,25859.229375
14:59:39.717469,21938.122875,26025.633750,20258.362875,25857.657750
14:59:39.810958,21927.216750,26024.062125,20415.432750,25856.086125
14:59:39.907684,21913.357875,26022.490500,23089.189875,25518.562500
14:59:40.007913,21904.880625,26019.537750,23248.688625,25515.609750
14:59:40.103760,21910.643250,26014.251375,23086.475250,25678.299375
14:59:40.203323,21922.263750,26010.298500,22258.215750,25842.322500
14:59:40.310410,21929.883750,26008.393500,21929.883750,26008.393500
14:59:40.407558,21930.169500,26008.393500,21426.241500,26176.369500
14:59:40.505834,21928.740750,26009.965125,21256.836750,26177.941125
14:59:40.608448,21922.930500,26011.536750,21083.050500,26179.512750
14:59:40.703977,21917.025000,26013.108375,21077.145000,26181.084375
14:59:40.804939,21908.309625,26014.680000,20900.453625,26182.656000
14:59:40.906366,21901.737375,26016.251625,20893.881375,26184.227625
14:59:41.007983,21892.117125,26017.823250,20884.261125,26185.799250
14:59:41.101753,21884.592375,26019.394875,20876.736375,26019.394875
14:59:41.212967,21874.495875,26019.394875,20866.639875,26019.394875
14:59:41.306447,21868.209375,26019.394875,20692.377375,26187.370875
14:59:41.404326,21857.731875,26020.966500,20513.923875,26188.942500
14:59:41.507030,21848.206875,26022.538125,20504.398875,26190.514125
14:59:41.613375,21836.110125,26024.109750,20492.302125,26192.085750
14:59:41.705279,21826.966125,26025.681375,20483.158125,26193.657375
14:59:41.805091,21814.917000,26027.253000,20303.133000,26195.229000
14:59:41.904226,21804.772875,26028.824625,20796.916875,26196.800625
14:59:42.009039,21792.438000,26030.396250,21120.534000,26030.396250
14:59:42.108622,21786.294375,26030.396250,21114.390375,26030.396250
14:59:42.204863,21780.007875,26030.396250,20772.151875,26198.372250
14:59:42.317724,21772.864125,26031.967875,20429.056125,26199.943875
14:59:42.402605,21765.148875,26033.396625,20253.364875,26201.372625
14:59:42.502873,21751.861500,26035.111125,20240.077500,26203.087125
14:59:42.602594,21741.050625,26036.682750,20229.266625,26204.658750
14:59:42.703042,21728.572875,26038.254375,20384.764875,26206.230375
14:59:42.801091,21716.904750,26039.826000,20373.096750,26207.802000
14:59:42.911776,21706.093875,26041.397625,20530.261875,26209.373625
14:59:43.007092,21696.187875,26042.969250,20520.355875,26042.969250
14:59:43.107887,21685.948500,26042.969250,20342.140500,26210.945250
14:59:43.204937,21676.518750,26044.540875,20500.686750,26212.516875
14:59:43.304138,21664.517250,26046.112500,20656.661250,26046.112500
14:59:43.406772,21655.944750,26046.112500,20648.088750,26046.112500
14:59:43.505770,21647.467500,26046.112500,20639.611500,26214.088500
14:59:43.607239,21638.418750,26047.684125,20630.562750,26215.660125
14:59:43.707662,21630.227250,26049.255750,20790.347250,26217.231750
14:59:43.805119,21620.940375,26050.827375,20781.060375,26218.803375
14:59:43.906261,21614.463375,26052.399000,20606.607375,26220.375000
14:59:44.010819,21606.319500,26053.970625,20766.439500,26221.946625
14:59:44.105682,21598.128000,26055.542250,21094.200000,26055.542250
14:59:44.202803,21590.936625,26055.542250,21422.960625,26055.542250
14:59:44.312289,21587.936250,26055.542250,21923.888250,25887.566250
14:59:44.408944,21589.126875,26053.970625,22093.054875,25885.994625
14:59:44.507144,21592.317750,26052.399000,22264.221750,25884.423000
14:59:44.616904,21599.318625,26050.827375,22439.198625,25714.875375
14:59:44.711396,21603.271500,26048.446125,22443.151500,25880.470125
14:59:44.808196,21612.225000,26046.064875,22452.105000,25878.088875
14:59:44.908715,21618.749625,26044.493250,22458.629625,25876.517250
14:59:45.003333,21626.607750,26042.921625,22466.487750,25874.945625
14:59:45.105147,21634.418250,26041.350000,22306.322250,25873.374000
14:59:45.206549,21641.562000,26039.778375,22481.442000,25871.802375
14:59:45.304023,21646.848375,26038.206750,22990.656375,25870.230750
14:59:45.412786,21656.135250,26036.635125,23335.895250,25700.683125
14:59:45.509786,21666.660375,26034.158625,23514.396375,25698.206625
14:59:45.620296,21682.376625,26030.491500,23362.136625,25694.539500
14:59:45.714106,21694.616250,26027.729250,23206.400250,25859.753250
14:59:45.808125,21707.284500,26025.490875,23051.092500,25857.514875
14:59:45.906229,21718.714500,26023.919250,22894.546500,25855.943250
14:59:46.004538,21729.382500,26022.347625,22569.262500,25854.371625
14:59:46.105793,21738.907500,26020.776000,22410.811500,25852.800000
14:59:46.204788,21745.051125,26019.204375,21913.027125,26019.204375
14:59:46.312395,21749.956500,26019.204375,19062.340500,26523.132375
14:59:46.410711,21748.527750,26022.109500,21748.527750,26190.085500
14:59:46.507925,21738.145500,26025.348000,21738.145500,26025.348000
14:59:46.608334,21735.954750,26025.348000,21735.954750,26025.348000
14:59:46.706769,21735.954750,26025.348000,21735.954750,26193.324000
14:59:46.803977,21735.954750,26026.919625,21567.978750,26194.895625
14:59:46.906202,21734.573625,26028.491250,21566.597625,26196.467250
14:59:47.009485,21733.049625,26030.062875,21565.073625,26198.038875
14:59:47.105453,21731.573250,26031.634500,21563.597250,26199.610500
14:59:47.205430,21729.906375,26033.206125,21561.930375,26201.182125
14:59:47.307110,21728.287125,26034.777750,21728.287125,26034.777750
14:59:47.408364,21728.096625,26034.777750,22232.024625,25866.801750
14:59:47.505435,21729.620625,26033.206125,22233.548625,25865.230125
14:59:47.607545,21735.478500,26031.634500,22239.406500,25695.682500
14:59:47.709374,21739.002750,26029.062750,22242.930750,25693.110750
14:59:47.809507,21744.336750,26025.919500,22416.240750,25689.967500
14:59:47.909448,21748.480125,26022.728625,22252.408125,25854.752625
14:59:48.010135,21755.719125,26020.490250,22259.647125,25852.514250
14:59:48.105129,21758.719500,26018.918625,22262.647500,25850.942625
14:59:48.206644,21764.815500,26017.347000,22100.767500,25849.371000
14:59:48.309300,21768.196875,26015.775375,22272.124875,25679.823375
14:59:48.408391,21771.292500,26013.156000,25634.740500,25173.276000
14:59:48.508342,21776.959875,26009.346000,22952.791875,25505.418000
14:59:48.610330,21790.675875,26001.821250,22966.507875,25665.869250
14:59:48.705613,21797.676750,25999.011375,22805.532750,25663.059375
14:59:48.808569,21808.868625,25995.677625,22984.700625,25659.725625
14:59:48.908475,21815.393250,25992.582000,23159.201250,25656.630000
14:59:49.008717,21826.728000,25989.343500,23506.488000,25821.367500
14:59:49.108959,21837.205500,25987.200375,23516.965500,25819.224375
14:59:49.206443,21850.873875,25985.628750,23530.633875,25985.628750
14:59:49.305340,21863.685000,25985.628750,23543.445000,25985.628750
14:59:49.407243,21877.115250,25985.628750,23724.851250,25817.652750
14:59:49.509009,21889.688250,25984.057125,23737.424250,25816.081125
14:59:49.610849,21903.690000,25982.485500,23751.426000,25814.509500
14:59:49.708541,21917.215500,25980.913875,23764.951500,25812.937875
14:59:49.812095,21931.693500,25979.342250,23611.453500,25979.342250
14:59:49.911763,21945.123750,25979.342250,23456.907750,25979.342250
14:59:50.008251,21957.792000,25979.342250,23469.576000,25979.342250
14:59:50.109445,21969.888750,25979.342250,23313.696750,25811.366250
14:59:50.209614,21981.699750,25977.770625,23661.459750,25809.794625
14:59:50.308995,21992.320125,25976.199000,20984.464125,25472.271000
14:59:50.409439,22003.083375,25973.198625,20995.227375,25469.270625
14:59:50.509992,21999.749625,25967.817000,20655.941625,25631.865000
14:59:50.610242,21990.510375,25964.149875,20814.678375,25964.149875
14:59:50.707894,21978.508875,25963.626000,20970.652875,26131.602000
14:59:50.808153,21969.698250,25965.197625,23145.530250,26301.149625
14:59:50.906706,21964.602375,25967.864625,23476.386375,26303.816625
14:59:51.007670,21973.889250,25971.055500,23149.721250,26307.007500
14:59:51.106806,21985.176375,25974.198750,22657.080375,26310.150750
14:59:51.208179,21994.129875,25977.389625,22498.057875,26145.365625
14:59:51.306008,21998.273250,25979.532750,22166.249250,26315.484750
14:59:51.408153,22002.607125,25982.199750,21834.631125,26318.151750
14:59:51.506252,22001.321250,25985.343000,21833.345250,26321.295000
14:59:51.614696,21999.702000,25988.819625,21663.750000,26324.771625
14:59:51.711115,21998.320875,25991.486625,21662.368875,26159.462625
14:59:51.809669,21994.891875,25993.867875,21826.915875,26161.843875
14:59:51.910310,21991.843875,25995.439500,21991.843875,26163.415500
14:59:52.011398,21991.558125,25997.011125,21991.558125,25997.011125
14:59:52.108122,21991.558125,25997.011125,22327.510125,25997.011125
14:59:52.210688,21993.177375,25997.011125,22665.081375,25829.035125
14:59:52.308279,21996.273000,25995.439500,23004.129000,25659.487500
14:59:52.407160,22004.274000,25992.724875,23180.106000,25488.796875
14:59:52.505266,22012.894125,25989.248250,23188.726125,25485.320250
14:59:52.608009,22023.705000,25983.580875,20679.897000,25143.700875
14:59:52.710308,22029.420000,25979.628000,20349.660000,25307.724000
14:59:52.805161,22020.561750,25971.150750,20676.753750,25299.246750
14:59:52.905327,22007.274375,25966.102500,26710.602375,26134.078500
14:59:53.006162,22001.130750,25965.007125,21161.250750,25629.055125
14:59:53.110416,22006.036125,25963.054500,20998.180125,25795.078500
14:59:53.211096,22000.178250,25961.054250,20824.346250,25961.054250
14:59:53.307389,21992.320125,25961.054250,20816.488125,26129.030250
14:59:53.409952,21981.175875,25962.625875,20973.319875,26130.601875
14:59:53.508635,21972.555750,25964.197500,23652.315750,26132.173500
14:59:53.608563,21966.840750,25965.769125,23814.576750,26133.745125
14:59:53.711814,21975.699000,25967.340750,23487.483000,26135.316750
14:59:53.806479,21989.462625,25968.912375,22997.318625,26136.888375
14:59:53.908212,22001.130750,25970.484000,22505.058750,26138.460000
14:59:54.008823,22007.798250,25972.055625,22007.798250,26140.031625
14:59:54.110833,22009.560375,25973.627250,21673.608375,25973.627250
14:59:54.211892,22008.084000,25973.627250,21672.132000,25973.627250
14:59:54.311483,22004.988375,25973.627250,21669.036375,25973.627250
14:59:54.409696,22001.511750,25973.627250,21497.583750,25973.627250
14:59:54.510583,21998.463750,25973.627250,21494.535750,25805.651250
14:59:54.612356,21992.939250,25972.055625,21153.059250,25804.079625
14:59:54.708844,21989.129250,25970.484000,21149.249250,25802.508000
14:59:54.811094,21979.890000,25968.912375,20972.034000,25800.936375
14:59:54.908178,21974.175000,25967.340750,20966.319000,25799.364750
14:59:55.011922,21963.888000,25965.769125,21124.008000,25797.793125
14:59:55.111168,21956.601375,25964.197500,20948.745375,25796.221500
14:59:55.210102,21949.076625,25962.625875,21109.196625,25794.649875
14:59:55.306861,21939.885000,25961.054250,20932.029000,25625.102250
14:59:55.414679,21932.931750,25958.101500,20757.099750,25622.149500
14:59:55.511581,21924.311625,25955.291625,20580.503625,25619.339625
14:59:55.611201,21913.500750,25952.053125,20737.668750,25616.101125
14:59:55.719221,21901.070625,25948.481250,20725.238625,25612.529250
14:59:55.813650,21894.307875,25945.909500,20718.475875,25609.957500
14:59:55.909518,21883.258875,25942.671000,20539.450875,25438.743000
14:59:56.013800,21873.686250,25938.813375,20361.902250,25434.885375
14:59:56.113086,21862.589625,25933.717500,20350.805625,25429.789500
14:59:56.210219,21850.302375,25929.336000,20506.494375,25425.408000
14:59:56.309387,21838.110375,25924.097250,20662.278375,25420.169250
